Time,SecL,RPM,MAP,MAPxRPM,TPS,AFR,Lambda,IAT,CLT,Engine,DFCO,Gego,Gair,Gbattery,Gwarm,Gbaro,Gammae,Accel Enrich,VE (Current,VE1,VE2,PW,PW2,PW3,PW4,AFR Target,Lambda Target,Duty Cycle,Duty Cycle (Staging,TPS DOT,Advance (Current,Dwell,Dwell (Measured,Battery V,rpm/s,Boost PSI,Boost cut,Hard Launch,Hard Limiter,Idle Control,IAC value,Baro Pressure,Fan,Sync Loss #,Loops/s,Loops/rev,Aux0,Aux1,Aux2,Aux3,Aux4,Aux5,Aux6,Aux7,Aux8,Aux9,Aux10,Aux11,Aux12,Aux13,Aux14,Aux15,Advance 1,Advance 2,FuelLoad,IgnitionLoad,Sync status,Engine Prot. RPM,Engine Prot. CLT,Trip Meter Miles,Odometer Miles,Vehicle Speed,Power,Torque
32.599,58,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
32.667,58,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
32.730,58,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
32.797,58,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
32.865,58,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
32.933,58,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
32.997,58,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
33.065,58,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
33.132,59,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
33.199,59,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
33.265,59,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
33.333,59,0,99,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,99.0,99.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
33.397,59,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
33.465,59,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
33.532,59,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
33.600,59,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
33.664,59,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
33.731,59,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
33.797,59,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
33.865,59,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
33.932,59,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
33.995,59,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
